IP	APA	AFE	Config_CH	DAQ_CH	SIPM_type	Runs	Bias_conversion_slope	Bias_conversion_intercept	Vbd(V)	Vbd_error(V)
10.73.137.107	1	0	0	0	FBK	[May-09-2024-run00, May-17-2024_run00, May-28-2024_run00, Jun-18-2024-run00]	0.03884	0.68500	28.0020	0.2841
10.73.137.107	1	0	2	2	FBK	[May-09-2024-run00, May-17-2024_run00, May-28-2024_run00, Jun-18-2024-run00]	0.03878	0.71800	28.2587	0.1818
10.73.137.107	1	0	5	5	FBK	[May-09-2024-run00, May-17-2024_run00, May-28-2024_run00, Jun-18-2024-run00]	0.03880	0.70475	27.8902	0.0663
10.73.137.107	1	0	7	7	FBK	[May-09-2024-run00, May-17-2024_run00, May-28-2024_run00, Jun-18-2024-run00]	0.03879	0.71675	27.9743	0.2954
10.73.137.107	1	1	8	10	HPK	[May-09-2024-run00, May-17-2024_run00, May-28-2024_run00, Jun-18-2024-run00]	0.03875	1.13850	40.8170	0.1065
10.73.137.107	1	1	10	12	HPK	[May-09-2024-run00, May-17-2024_run00, May-28-2024_run00, Jun-18-2024-run00]	0.03875	1.14800	42.9027	0.0390
10.73.137.107	1	1	13	15	HPK	[May-09-2024-run00, May-17-2024_run00, May-28-2024_run00, Jun-18-2024-run00]	0.03870	1.19325	42.6510	0.2808
10.73.137.107	1	1	15	17	HPK	[May-09-2024-run00, May-17-2024_run00, May-28-2024_run00, Jun-18-2024-run00]	0.03872	1.17025	42.6545	0.1503
